edad;ingreso;antiguedad;num_productos;calificacion_crediticia;monto_prestamos;num_transacciones;banca_online;tiene_tarjeta;saldo_anterior;saldo_anual
36;19564.28491;14;5;538;5052.213558;39;0;1;23827.06575;39183.79435
55;38854.848;13;1;691;25434.43669;16;1;1;4619.601232;26884.15957
51;71105.54879;6;1;589;16930.71078;26;1;0;12326.44864;32093.75722
41;43178.17897;6;2;678;40146.22388;34;0;1;6506.348373;32711.57017
64;34709.17928;11;1;640;61448.23883;23;1;0;7730.244478;-2947.094601
21;36158.051;11;4;837;32543.84262;36;1;0;4933.729187;15946.19625
23;73958.25113;14;3;713;23647.44759;3;0;1;819.0457717;29176.94415
49;53474.77784;13;4;526;11884.03948;42;0;1;1936.872545;13479.22384
29;64875.99965;14;4;547;16230.22267;22;1;0;5096.978787;17855.6084
53;48680.54507;0;1;663;16293.26711;22;0;1;13322.70875;16849.12472
23;79085.16596;0;3;635;56675.81976;20;0;1;37525.51587;37258.43974
35;71148.72391;10;2;706;30629.58911;0;0;1;8990.587744;36708.66275
60;47046.14271;4;5;716;17684.48399;6;0;1;16074.89004;37363.87099
51;118811.7049;9;1;620;27374.8983;30;0;1;1659.341492;29276.45449
23;56837.39318;10;3;679;51082.82174;24;0;1;5192.209876;44072.96585
40;41333.53276;8;4;808;38163.15436;40;0;0;16226.89231;47518.38309
47;28571.32249;0;3;843;22947.53187;38;0;1;10366.75385;27531.01668
54;34827.26611;4;4;640;22604.83601;49;0;0;22530.60154;64236.75024
54;53010.70487;3;2;787;42944.99934;36;0;1;6829.880583;35611.81164
39;34610.36099;12;4;570;27775.78935;15;1;1;4082.494386;27443.812
28;63172.04339;13;4;653;87446.91317;35;0;0;2174.773459;18401.82742
40;39163.38569;12;5;736;21595.07779;4;1;1;3048.262718;27753.24227
50;53938.23886;12;4;633;21599.05421;38;0;0;7559.146885;38187.02782
26;89291.3435;6;1;704;27419.07591;40;1;1;4792.352356;33158.47277
55;47243.36146;8;3;608;41252.23395;1;1;0;8064.448817;40025.866
28;29196.95975;10;2;520;24857.86711;21;0;0;9724.125392;41670.65658
29;52755.08015;0;2;625;42832.03371;38;0;1;8491.209973;29550.85107
36;46909.17175;2;3;597;8403.685282;32;0;0;8717.785844;13548.13766
26;78983.70308;10;5;792;33932.43037;27;1;1;11746.7642;37087.32719
32;95458.54034;8;1;633;32687.6868;27;1;0;2717.426334;20759.23964
49;78181.77915;2;4;765;52955.85759;38;0;0;17044.36968;49911.37812
52;80724.81194;12;1;761;15177.32629;41;0;0;10209.76566;18738.24784
51;41837.5347;7;5;506;55515.89841;18;0;1;2481.579776;21504.06474
62;40667.26799;3;5;575;37035.19992;33;0;0;11331.78682;37690.57639
28;53995.9651;4;1;535;12641.80555;46;0;0;12818.96922;16645.62765
54;45385.41382;7;5;563;19243.63098;15;1;1;16792.12623;47294.7915
54;39905.44126;1;3;558;9937.752597;8;0;1;8368.237832;3872.238015
19;50885.98768;7;1;737;16816.35906;23;0;0;1162.408527;16431.83266
23;24222.89633;4;3;737;32892.15338;11;1;1;4011.586347;26159.76673
59;41265.69016;6;2;773;107938.7349;38;0;1;14114.93547;47700.53401
63;84827.99416;2;5;744;17360.95831;27;0;0;5783.146206;23250.91417
62;88210.97218;13;3;506;68653.90836;36;1;0;6397.72419;22772.58638
44;33122.97551;5;2;682;27821.02732;5;0;0;3379.186682;18625.74692
20;15529.62177;13;5;531;28356.42435;36;0;1;5777.833951;31827.98409
24;41225.62245;7;3;824;74173.8058;37;1;1;3609.579957;21746.53661
61;55014.30323;9;1;564;22440.65916;43;1;1;1338.730338;24419.7358
38;35981.09171;2;3;530;12071.8864;19;1;1;3086.768371;43544.4826
51;73449.73996;0;4;682;7388.040436;4;1;1;6440.039326;26357.08365
47;80228.77173;5;5;811;30500.09661;35;1;0;6477.803533;24037.52957
28;47925.83322;10;2;681;12543.0233;46;1;1;7535.509507;20542.25737
32;64432.53574;1;2;823;52362.06061;40;1;1;7056.881778;23787.54612
47;45516.608;2;5;599;25967.01811;21;1;0;9714.288213;29250.9904
53;61404.7764;2;3;736;69876.65674;39;0;1;4510.390382;27874.75453
22;56121.63432;11;3;608;66419.38374;6;1;1;13399.4736;20759.20214
33;60186.00631;10;4;804;7631.732929;11;0;0;2390.79443;21429.59318
54;50953.72802;3;3;582;63455.79622;7;1;0;6902.601852;22670.80296
50;34776.38217;1;5;839;32261.28632;19;0;1;9113.055058;36094.19615
51;56208.10296;0;1;632;39769.24259;45;1;1;13353.0649;40543.65626
57;40058.26332;7;2;553;12870.63771;41;0;1;5859.944575;36076.43349
60;46834.65772;3;4;733;54353.22606;20;1;1;1931.871645;33913.95685
33;49942.36486;14;3;801;20258.21325;6;0;0;11851.77112;30846.93983
62;38370.04944;1;3;688;12727.80084;4;0;0;10465.30288;12072.5803
61;73528.54824;5;4;783;15278.77593;2;1;1;8840.990723;32123.36541
42;44309.87681;8;4;559;13042.94053;18;1;0;1801.703835;27342.89911
40;31157.44221;10;5;672;25129.62249;7;1;0;8893.419919;37096.5206
35;45093.28717;3;4;611;45845.17028;1;0;1;7289.376967;24572.13888
41;29463.27993;2;3;524;76610.90477;48;0;0;13693.01944;22108.55205
33;65273.62547;1;5;814;25087.17634;30;0;0;7955.838857;30601.93682
29;33943.72687;1;5;799;25460.14643;18;0;0;3915.622606;35386.40951
42;41887.57337;14;3;639;30943.58784;29;0;0;6504.304653;35244.04334
40;65970.30903;8;2;817;42311.57137;5;0;0;13359.33294;35068.7085
32;52701.12341;9;2;524;15407.04011;42;1;1;30893.32054;40743.31152
59;95377.76928;0;2;706;35435.03272;45;1;1;10854.60533;17071.20919
28;25983.78483;13;4;698;48918.26628;41;0;1;7275.554031;25578.37646
50;54030.46716;9;1;647;14748.38314;34;0;1;4695.104547;29579.90654
18;58252.04291;9;2;734;36757.9566;35;0;0;7785.304038;30677.3329
39;70345.66617;10;2;613;5626.615601;36;1;0;12404.70816;24738.42286
41;49556.03569;2;4;541;19997.1073;31;1;1;4255.797113;39765.46556
37;39018.20533;9;1;513;63922.22515;25;1;1;4152.408086;32062.66905
45;75558.15768;2;3;819;11070.25769;15;0;1;23621.00785;40581.13311
20;36432.83858;0;2;760;24568.91287;48;0;1;3872.038796;18046.34164
27;57254.27304;1;3;756;61769.16599;47;1;0;2204.445985;29153.28011
57;78944.24695;11;3;654;8862.405261;24;0;1;26715.73197;47273.795
39;39260.38301;7;5;755;47496.93629;45;1;1;8299.70217;51886.9364
50;56617.40972;7;1;640;18608.37123;13;0;1;14220.076;30456.26041
57;45599.26367;9;4;689;23302.87662;6;0;0;1394.004037;24902.85761
30;54560.90757;14;2;811;15344.50948;25;1;0;5547.873763;20145.74679
54;55558.10303;3;4;782;25129.5857;23;0;0;10359.04042;35784.86722
53;66238.61041;2;4;659;20453.5167;0;0;0;15012.05525;40092.47887
33;29041.8379;1;4;606;13970.68253;31;0;0;8736.224894;29929.4085
59;41451.5013;0;2;743;50321.50365;13;1;1;4280.757536;40109.3815
62;52720.58296;2;2;681;23646.04227;43;0;0;6300.603173;21015.05262
37;42815.60503;2;5;527;58127.01207;17;1;0;33045.3528;60492.68375
50;39334.67981;2;5;788;62872.05972;29;0;0;18290.95909;28375.23389
31;39432.55949;2;2;745;24250.42188;35;1;1;6854.289712;28829.02267
22;36724.06006;7;4;746;11153.06089;32;0;0;8140.041048;9792.548102
44;52728.0341;1;2;587;42412.50749;2;1;1;6364.847714;6749.708876
22;35801.78207;8;3;607;29390.37227;17;0;0;14662.15873;22601.35205
34;77294.38687;13;3;738;17007.05995;14;0;0;2444.029606;23034.99166
19;35735.40678;8;2;727;16409.42763;0;1;1;11438.4285;15539.40285
57;42217.00414;11;1;510;56801.85389;20;0;1;21462.55524;21080.83854
31;26338.17161;2;5;563;38909.62783;1;0;1;3540.017853;7999.311968
24;22300.02507;11;1;764;11937.27522;21;1;0;21393.71404;25356.22038
37;15672.99341;4;1;500;33677.88466;36;0;1;15540.19637;22591.3805
43;58031.55669;11;2;584;57008.77076;26;0;0;10976.25667;25997.29454
21;80891.80589;14;1;510;32140.74157;11;0;1;13656.43217;23513.77817
33;69312.12272;6;4;795;20193.77874;32;0;1;3208.753053;19791.81654
26;44443.36133;7;4;532;20354.56858;46;1;1;4289.063548;39625.7377
32;41618.0424;11;4;523;68922.35409;6;0;0;1257.201331;28291.29645
22;54647.98431;7;4;650;8855.392922;26;0;1;10017.01672;26326.34168
19;25474.15573;8;2;782;33935.19494;8;1;0;3353.462538;27237.44924
42;41749.6717;8;3;575;11662.67767;11;0;1;18558.04523;42380.54843
33;100894.8114;4;3;697;11941.93226;31;1;0;9820.244565;27661.23299
27;109807.3754;8;5;554;37114.30894;42;0;1;5227.927317;36712.20537
32;26113.02371;12;3;553;7698.632926;17;0;1;5631.444867;27915.79892
32;77104.35569;10;1;686;23498.07946;28;1;1;17081.91876;25246.70897
18;53184.47632;1;3;584;45030.74247;32;0;0;8611.503967;12370.57884
59;79812.93709;7;4;732;63985.20003;45;1;0;11428.29914;32589.39094
57;30255.92035;1;1;608;15937.04685;42;1;1;3582.252404;40498.61655
31;61306.06409;4;2;686;12384.34556;2;0;0;14383.14388;11935.4921
47;27788.98956;3;5;820;63131.91188;7;0;1;2835.044331;27132.32912
42;39442.61981;2;2;781;30792.86624;47;1;1;30270.4309;52921.18366
58;9456.11118;4;4;766;21780.20779;19;0;0;25054.71805;39653.14719
20;62152.23529;3;1;582;32468.32112;26;1;1;25024.87798;21857.54673
44;73924.73501;6;2;752;7386.595761;15;0;0;23373.49959;46684.89599
37;21340.19603;0;2;788;25518.92815;33;1;0;11384.84727;36231.86295
30;29780.45033;0;3;556;24056.59523;7;1;0;8904.903071;11415.12382
56;47910.34537;14;3;513;19823.25674;25;0;0;928.737619;17176.95997
60;50704.14378;12;1;728;57991.27897;38;0;1;8617.910884;24326.96138
18;23383.39525;12;2;749;9677.259119;30;0;1;14411.94394;31035.67238
27;61069.1599;0;4;659;32795.07445;31;0;0;9983.360021;28231.24043
50;63550.65708;8;5;589;15273.39704;43;0;1;1515.902287;34310.13855
38;49834.99906;7;5;834;21116.07021;36;1;0;2797.887902;25169.76568
57;51011.14146;1;2;580;30047.31238;39;0;1;2033.730902;29257.49107
53;16497.54577;7;5;560;20257.11408;2;0;1;5484.77192;31788.4549
62;31859.27191;7;5;674;27407.9384;18;1;1;9783.005436;39058.25842
26;29431.06211;6;3;604;25069.40163;11;1;0;4823.67118;11508.56416
36;18134.37878;14;1;570;26974.65927;0;0;0;20892.12037;45573.22072
34;79275.08379;8;2;541;11828.58484;10;1;1;2176.02938;48121.78983
54;53095.68722;1;5;827;16060.29278;14;1;1;3145.746178;24525.58284
29;69854.38481;10;2;826;40897.91358;25;0;0;5784.837306;25691.01035
36;55370.34305;14;2;579;35724.20463;35;1;1;20102.77432;42785.93672
42;46998.61295;11;4;668;41842.87201;15;0;1;5199.329099;35813.44649
18;74377.36989;6;2;652;29609.74621;16;0;1;2239.60712;41894.50784
33;82301.0697;10;4;569;19295.84746;28;0;0;26634.7463;38731.50593
46;52629.24381;4;5;845;10444.99414;1;0;1;4228.114496;43807.07327
45;38848.32049;6;4;848;27729.38596;12;0;1;20151.19017;41597.01176
21;25852.39496;14;2;557;38961.9157;12;1;1;14967.07045;59251.71631
51;79938.59804;1;2;742;24551.37595;38;1;0;27435.45952;36940.1011
62;43527.71737;11;3;571;15088.76695;34;1;0;4745.417039;49200.25507
31;54266.93323;0;5;769;35805.61815;45;1;0;12367.65338;26392.03461
42;97865.13416;10;4;750;58621.38007;46;0;1;7540.29977;31942.53341
35;60784.2222;5;4;754;24857.88735;8;1;1;6427.96112;19457.71106
53;65651.45089;5;2;670;11636.45155;32;0;1;8886.835121;36366.01171
23;47187.99274;3;2;753;34298.66614;23;0;1;5721.967229;20458.21112
61;34826.37166;0;3;633;4425.886373;31;1;0;16259.05504;32197.14016
60;28560.93998;9;4;500;26151.41338;6;0;0;6626.055926;8154.211191
28;30456.39772;2;2;846;27611.82893;9;1;1;3840.649252;34822.00104
38;41738.89279;13;4;773;11360.19581;1;1;0;28466.49301;44371.44979
44;45379.42737;13;2;741;11843.39815;41;1;0;3071.382334;30121.65615
48;36720.43688;9;1;513;28824.9626;32;0;0;10612.0107;14851.41394
62;46844.03474;11;5;764;32770.00759;25;0;0;14046.32645;43543.19686
31;59735.23386;7;4;731;22000.60925;29;0;1;1639.765143;31138.61282
26;31368.87298;11;2;550;27506.80183;42;1;0;3473.353225;14097.04487
27;51864.8969;12;1;678;13262.83749;13;1;1;5061.503619;9527.835909
46;68479.19579;4;5;542;17769.06136;20;0;1;847.1911361;36813.03027
45;31704.11032;4;5;736;17632.34719;44;1;1;21996.53049;45031.59169
23;19162.07641;9;2;764;17192.08268;5;1;0;3815.267065;33815.92795
51;48884.54691;12;5;541;30270.22126;38;1;1;4626.460041;30648.27611
33;39744.65147;7;4;679;68496.65328;22;1;1;7574.684237;36917.19875
44;52348.7166;5;5;575;36670.89669;38;0;1;12000.49949;20050.24077
37;74349.43615;3;1;535;26987.14168;36;1;0;1404.540807;35270.07829
62;56780.40996;14;3;757;16131.133;26;1;1;22171.58772;50752.51683
30;62229.18234;14;1;651;39340.42765;8;0;1;13255.54407;32394.90719
64;21543.03772;8;5;592;57614.92577;4;1;0;14204.39349;40193.52456
64;133929.6521;4;5;733;58140.0978;38;1;0;1425.979348;30237.28825
59;47298.43983;10;2;813;56338.56664;43;1;0;26946.16981;64525.15378
25;62750.73418;4;1;665;25905.65322;3;0;1;2307.288833;21913.55199
38;35141.87856;8;3;848;10532.48146;10;0;0;16554.32106;26680.44621
57;50758.05157;7;4;698;18681.16481;32;1;0;10021.6736;45269.30341
34;34310.49072;2;4;542;38945.73172;32;1;0;6089.27793;48255.08737
63;76588.06848;12;2;650;45590.12817;27;1;0;3395.089078;19664.88454
21;70036.56386;13;3;700;16563.26883;38;1;0;9536.963148;42943.70376
39;33040.16195;8;3;687;6081.644621;47;0;0;8943.638933;28733.72598
53;39237.61693;5;2;698;39600.584;4;1;0;16969.46223;30233.2927
49;28919.01439;11;1;783;3820.511918;19;0;0;7315.958217;5783.348196
40;72853.0696;5;2;508;43654.57626;15;1;0;8226.274749;29975.00952
19;46568.28464;11;5;793;21638.35895;33;0;1;9115.460433;60011.40351
27;51050.11955;1;3;665;5811.704027;19;0;0;4268.103124;30735.56481
37;34984.79697;14;4;631;6687.994452;43;1;1;2798.429179;16996.07537
19;53990.6479;13;3;524;19787.35426;43;0;1;5453.205922;32098.48162
24;32737.99489;13;5;802;14656.74145;29;0;0;7605.337248;37467.42013
64;55862.74617;14;1;581;43032.997;25;0;0;10195.3069;21839.13072
45;81715.08681;8;3;568;11831.74177;29;1;0;9381.256634;39315.99117
46;44763.93729;9;2;781;43891.46346;8;1;1;21312.17648;49325.54161
21;50366.48386;0;2;828;12036.76439;24;0;0;15573.05377;33449.57676
63;30916.92802;0;3;607;11272.86002;45;1;1;14091.36627;38739.99215
22;64406.11858;11;1;801;21253.34838;32;1;1;8972.653114;27194.50305
24;78764.79756;13;1;529;23542.32797;31;0;0;8810.095309;17205.43499
55;37772.88578;14;2;783;35995.35588;43;0;0;6849.818726;24190.20945
19;54246.54517;1;2;782;43308.16895;20;0;0;17338.56076;51330.53586
29;37109.2733;11;2;684;22281.6096;24;0;0;7874.249006;18142.60958
63;22748.70206;10;5;570;10421.7318;43;1;1;2586.746268;38482.7353
64;24208.73246;3;2;542;33819.13855;11;1;1;7981.927119;25244.60631
56;60575.34885;4;1;661;21788.77525;12;0;0;3522.403223;35224.65033
44;59964.98893;2;5;725;20280.62709;28;1;1;20358.50951;64631.4473
35;16758.35346;0;4;594;18747.10115;17;1;1;23783.53513;40119.88131
55;51198.02102;6;2;578;9219.324224;44;0;0;7512.386791;29487.60716
53;43456.19756;6;1;648;57412.54577;38;0;1;18559.61082;46251.26502
57;63876.66187;0;2;667;25105.53316;10;1;1;2836.587389;14900.59383
58;53290.56331;14;4;661;59852.2908;37;1;0;4263.544433;29419.16945
61;23088.13362;6;2;520;28804.52347;7;0;1;9133.781404;38454.29303
31;46697.4819;8;5;641;12652.53771;22;1;1;3855.050513;32240.39903
40;37272.48152;0;3;804;46199.73446;29;1;1;9387.199979;15750.42287
53;28515.76739;3;5;687;52294.11325;8;1;1;4411.520507;40250.16921
30;53029.83417;0;2;536;28393.57567;35;1;1;5130.783901;23319.04095
32;45517.79268;13;1;548;8425.33079;33;0;1;22928.86896;33914.54143
54;49177.00916;2;4;662;12608.64059;39;0;0;7506.714877;29043.14561
61;49976.67951;14;1;745;21487.13975;2;1;0;5877.295258;18821.66367
41;19641.29609;9;4;515;49303.83245;44;0;1;4196.743943;27190.05404
60;49254.05903;3;3;654;11919.3794;16;1;0;2517.714402;30348.27921
34;59508.62513;5;5;524;44775.92589;43;0;0;18288.09397;45412.42011
62;32099.485;14;1;522;16186.76006;38;0;0;7695.584069;-11037.75311
45;84805.86332;4;3;614;15358.61503;9;0;0;6984.271149;13237.40959
54;80129.47995;12;1;740;28359.53601;30;0;1;3608.346558;12895.83213
27;42966.57466;3;1;663;44078.78831;5;1;1;11391.44142;16489.7327
56;29447.93097;2;2;573;7123.876217;21;0;0;6125.74175;23394.61575
23;45713.6686;7;4;689;28805.0344;2;0;1;6879.7573;6708.413463
34;67000.3913;6;3;606;22739.91356;31;0;1;12529.9309;34282.05531
41;39466.11179;6;5;788;38307.7224;6;0;1;20670.80071;52043.99887
20;48450.14007;3;3;639;19059.3086;39;1;0;9146.874973;14094.51844
26;35136.62379;1;2;660;19649.5365;33;1;0;16938.57993;35477.17238
18;36491.52417;2;5;810;21648.01653;0;0;0;24700.94012;37878.13172
44;46500.82398;7;4;798;17108.35283;37;1;1;1977.914555;26686.76947
58;46719.93978;0;5;517;15767.18477;41;0;1;10196.81085;32603.27387
48;37875.58909;11;3;567;33460.06094;33;0;1;3079.378157;43193.23514
45;20258.8037;11;3;581;40904.24916;49;0;0;1647.900414;17905.11845
26;36157.6514;12;5;600;16447.12324;4;0;0;13343.68249;36386.96388
31;22466.49844;8;5;672;19898.82172;1;1;0;26399.22037;40732.7977
64;16694.4019;9;3;839;20998.73107;41;1;0;2868.300119;37178.62526
39;34158.79688;1;2;519;45044.55955;2;0;1;28817.04328;39930.38412
35;41032.65134;3;2;790;31662.54921;11;0;1;18897.12939;31425.20621
57;59987.94561;11;3;581;96822.74592;41;0;1;19443.50732;46879.34534
50;28673.76445;2;5;829;31604.96506;30;0;1;16527.72544;28759.27803
18;12515.28114;2;3;818;46004.2547;14;1;0;4422.831893;16327.6161
22;47646.26463;13;2;811;24744.89698;2;1;1;1708.568958;21813.10824
55;21452.96474;10;3;683;58583.87591;46;0;0;14521.1519;27272.77023
37;89116.13118;11;4;815;16318.8701;31;0;1;11944.75887;40947.95871
29;56887.56345;14;3;522;21507.0797;25;1;0;16201.33683;27618.71027
60;67240.83542;10;2;626;12012.38311;28;1;0;4851.792363;42875.6695
45;62159.35575;2;1;765;35898.7626;36;0;0;1122.991371;19452.61213
42;35036.13696;10;5;567;7590.326353;15;1;0;1006.828836;16225.85048
20;13590.50382;13;4;725;54109.58641;14;1;0;5990.873308;34707.97992
59;48397.84301;0;1;668;6508.09606;32;0;0;1743.722582;21150.34402
40;47927.00732;0;4;812;43717.68589;24;0;0;11198.4372;16985.56224
34;58149.52917;0;3;676;8617.738067;17;0;0;6003.756578;21364.19543
61;17373.53937;4;3;652;12998.88344;5;0;1;8110.665553;45571.54312
55;25468.27762;2;5;713;84220.59169;17;0;1;18600.95465;30257.48183
21;27231.49373;8;1;527;8082.210906;28;1;1;15931.22161;21689.60735
50;34173.12859;0;1;587;35823.74597;33;1;1;13021.05134;24447.50648
24;81282.10345;10;5;551;49075.7329;6;1;1;2191.712967;31925.92387
25;39206.94696;1;2;581;28806.87672;4;1;0;9219.983042;24195.97559
48;52222.96238;13;5;730;11861.89779;4;1;0;5150.376209;41112.25807
56;25132.0275;4;2;506;19992.66337;5;0;1;6736.349663;36855.81799
45;69821.61877;13;4;788;48743.70571;25;1;1;13588.15159;49619.14575
27;29259.34331;10;3;554;31566.44718;43;0;1;9113.435945;38518.85454
45;54278.61176;0;5;600;19378.29686;4;1;0;8280.02755;27337.58013
58;36652.74792;12;3;511;53770.70168;29;0;0;11753.45197;27962.0951
53;62615.9607;3;4;573;3942.841449;9;0;1;15199.17279;26571.34482
60;38181.22;9;4;578;21987.53974;46;0;1;5559.149948;29925.33188
29;30717.73333;12;1;666;37211.89888;10;1;0;1769.961325;22382.29636
59;51392.59652;4;4;730;31119.51027;20;1;0;14016.56839;20977.9434
31;51497.43962;12;2;783;72312.27247;11;0;1;521.4855967;12905.81192
19;81025.00917;0;3;703;18721.60908;1;1;0;300.3060324;23678.08543
45;21215.76423;3;4;805;69443.9009;3;1;1;4181.178202;16987.28096
28;41072.93215;6;3;585;10889.21328;28;0;0;28178.84333;28064.1031
25;30919.22358;8;1;729;45122.12896;0;0;1;12007.69262;22618.58958
42;25726.96959;4;1;754;24671.78658;29;1;0;11860.75972;14113.03926
24;35813.44672;7;2;527;15328.87221;0;0;0;18651.96355;19672.38608
36;61888.40098;13;4;807;44480.91959;34;0;0;8972.231343;38611.52108
63;27980.12817;9;5;677;22706.66074;10;1;0;10795.28649;26143.23942
26;32910.96554;10;1;504;23040.99519;48;1;1;7673.073732;38317.91707
23;58689.11497;4;3;723;14489.93944;12;1;1;1965.862529;24617.65005
47;21057.14857;13;1;614;43338.23831;28;0;1;9075.158769;20149.37872
60;65728.87523;0;1;725;27619.85047;36;1;1;10489.66219;15603.23859
37;59938.46769;9;4;670;12995.63407;38;1;1;2954.379467;24240.69457
20;48414.46382;7;1;710;14931.8203;16;1;0;3979.382025;10940.62058
44;25484.19737;2;5;738;23457.17521;23;1;1;13302.36728;48758.9533
49;60883.1496;4;5;657;20382.23001;13;0;0;676.5378546;16986.81257
26;34458.81369;10;2;704;17815.62732;4;0;0;12143.0084;28570.1217
30;89729.93187;13;4;518;54549.90649;19;1;0;11194.20907;29544.73192
61;32040.26249;5;5;638;17674.15828;31;0;0;12110.49985;20500.66014
59;40643.38691;7;4;747;18533.27661;27;1;1;1188.392311;30551.32327
18;41694.6455;3;3;571;23163.53688;30;0;0;12382.14567;37450.45463
51;42124.62829;1;4;665;50421.51209;32;0;0;5547.789463;27477.37093
29;46490.72374;9;5;786;20977.17909;34;1;1;7766.075681;47432.49506
48;87523.46047;0;3;800;2921.212358;34;1;1;2750.100893;23833.32484
56;75595.65875;12;1;753;23542.7949;14;0;0;10464.45151;37234.43781
42;32166.87101;14;5;739;23859.13991;13;0;1;7074.717406;36866.86098
29;39999.62699;5;2;832;32826.70026;28;1;0;20882.25526;25688.45393
45;82982.80506;7;5;597;14556.03748;5;0;1;38652.37997;48829.73411
26;24076.0525;0;5;566;50815.94064;25;1;1;7503.032011;37596.43864
57;43285.19772;0;5;705;29052.68105;10;1;0;7538.218801;27269.78679
39;44835.27893;13;3;540;45012.3707;18;0;1;6242.082251;16184.55403
19;22698.52107;3;5;630;38880.58628;29;1;1;19542.95555;67505.22065
35;24433.37625;1;5;504;10006.77683;48;1;0;10556.48671;25256.62318
28;84530.69436;11;3;583;46433.87208;42;0;0;3275.381486;14341.33438
45;34210.30659;10;2;653;28452.71714;24;1;1;15039.32822;42325.26956
