distancia;peso;volumen;modo_transporte;urgencia;fragilidad;num_paquetes_cliente;tipo_cliente;distancia_centro_distribucion;costo_combustible;costo_envio
158.4455393;9.502535598;0.084744292;Terrestre;Express;No Frágil;5;Individual;34.74156849;3.009953262;195.6031701
105.7092477;4.036598136;0.38702519;Terrestre;Express;No Frágil;14;Individual;29.28223565;3.568911223;224.3151077
241.3946925;11.15488612;0.258231718;Marítimo;Express;Frágil;17;Individual;6.600024036;2.605124765;284.0056955
180.1004137;4.649289469;0.024617618;Terrestre;Express;Frágil;1;Empresarial;24.18247327;3.726356419;160.5712845
275.701685;3.498492924;1.441210086;Terrestre;Express;Frágil;10;Empresarial;20.79436634;2.156152003;274.3998378
155.4131407;6.455305663;1.113262458;Aéreo;Normal;Frágil;15;Individual;31.12972734;3.678968595;296.7984169
292.8652553;5.211688129;0.401133994;Marítimo;Express;No Frágil;17;Individual;27.78139119;3.13888191;366.3730381
115.2780118;6.783938897;0.441897175;Aéreo;Normal;Frágil;4;Individual;14.38719893;3.326078223;129.1068808
297.4605923;2.24733686;0.108659631;Aéreo;Normal;No Frágil;11;Empresarial;52.94841709;2.562241156;344.7418492
197.2397893;4.336271991;0.273271655;Marítimo;Normal;No Frágil;18;Empresarial;160.2815261;2.646101688;552.6929962
316.9513483;7.56228813;0.086152339;Aéreo;Normal;No Frágil;4;Empresarial;2.54965877;2.906013582;214.126658
309.1009929;4.157345686;0.056529549;Aéreo;Express;Frágil;13;Empresarial;15.18503722;2.883554169;310.9340367
254.8780467;1.752498153;0.626331083;Aéreo;Express;Frágil;1;Individual;27.65360643;3.530775936;207.2543821
113.8494144;1.181146523;0.078316347;Marítimo;Normal;Frágil;13;Empresarial;65.23684541;2.711721318;313.139264
271.6069976;5.573543988;1.09934489;Aéreo;Normal;No Frágil;14;Individual;27.36607689;3.128309467;342.1424394
233.5768222;4.666626008;0.329051891;Terrestre;Express;No Frágil;12;Empresarial;23.24829574;2.699360355;263.2747258
213.1716066;9.361126786;0.024361438;Aéreo;Express;No Frágil;14;Empresarial;19.53385154;2.287817699;289.5731104
231.3009962;6.850953448;0.867397387;Marítimo;Normal;Frágil;15;Empresarial;11.99773938;3.619786572;281.3346156
186.3502728;4.763162926;0.043375503;Marítimo;Express;Frágil;14;Empresarial;122.2272384;2.46191091;470.6173089
381.1090846;10.06555791;0.693386469;Terrestre;Normal;No Frágil;14;Empresarial;135.2695885;2.152354094;593.4089226
187.0481213;2.846862972;0.738369017;Marítimo;Normal;No Frágil;9;Individual;99.36110693;3.103260612;367.5509831
170.6218649;2.556873539;0.141965974;Aéreo;Normal;Frágil;6;Empresarial;26.83152642;3.151326915;199.6613598
187.3456511;4.570840039;0.341993853;Marítimo;Express;Frágil;9;Empresarial;76.94149153;3.3787055;339.3808481
143.0872523;16.75770745;0.290585868;Aéreo;Normal;No Frágil;13;Empresarial;16.35797328;4.053719396;236.3289893
195.3491762;11.07493414;0.054653911;Terrestre;Express;No Frágil;3;Empresarial;108.664961;2.51038616;348.4264264
160.8833667;11.26709403;0.14312527;Marítimo;Normal;No Frágil;14;Empresarial;35.27076248;3.090567965;285.2726705
151.0721874;3.971935799;0.251498812;Marítimo;Express;No Frágil;1;Individual;45.0915837;1.314470444;197.3508577
304.8896011;6.434020157;0.358413758;Marítimo;Normal;No Frágil;14;Empresarial;24.48554622;3.584614682;344.04535
320.4725759;6.234106322;0.962786025;Terrestre;Normal;Frágil;1;Individual;38.91537112;3.168968036;253.1559333
263.2524227;5.481814637;0.942435034;Aéreo;Normal;No Frágil;5;Individual;12.97699328;3.974200631;212.5200832
505.709116;12.52935421;0.333247587;Aéreo;Express;Frágil;11;Individual;25.59073289;3.334492249;416.3629979
411.3101279;4.875900142;0.379539796;Terrestre;Express;No Frágil;11;Empresarial;41.88041543;3.561302918;377.2348632
130.6721751;8.750706897;0.643015844;Terrestre;Express;Frágil;8;Individual;99.61110188;4.42179045;344.3329126
192.9241225;4.743946289;0.313676046;Aéreo;Normal;No Frágil;9;Individual;29.80504668;3.206068867;230.5245594
337.3148611;4.380850309;0.726116691;Marítimo;Express;Frágil;19;Individual;61.45204605;3.477722105;466.4982243
87.47395822;9.755148476;0.806162857;Aéreo;Normal;Frágil;15;Empresarial;90.16782399;2.132649556;372.3199078
171.0469303;8.620759546;0.74867861;Aéreo;Express;No Frágil;14;Empresarial;32.14209705;2.919371772;298.5304248
298.8367005;1.291260783;0.068921849;Aéreo;Normal;No Frágil;6;Empresarial;45.61127353;3.713161758;317.2640351
